Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,Allocate L10000000,Keygen L10000000,Sign L10000000,Verify L10000000,Allocate L100000000,Keygen L100000000,Sign L100000000,Verify L100000000,
"SPHINCS+-SHA256-256f-robust",0.010000,11.614000,237.853000,4.895000,0.004000,11.598000,236.290000,4.724000,0.005000,11.540000,235.850000,4.972000,0.004000,11.567000,235.673000,4.768000,0.006000,11.577000,235.626000,4.935000,0.003000,11.518000,235.782000,4.895000,0.005000,11.539000,235.725000,5.087000,0.005000,11.540000,237.055000,5.389000,0.008000,11.592000,248.398000,11.292000,0.012000,11.641000,379.500000,90.449000,
"SPHINCS+-SHA256-256f-simple",0.005000,2.973000,63.116000,2.333000,0.003000,2.932000,62.309000,2.408000,0.005000,2.930000,62.394000,2.323000,0.003000,2.927000,62.506000,2.239000,0.003000,2.923000,62.299000,2.259000,0.003000,2.913000,62.349000,2.341000,0.003000,2.917000,62.542000,2.335000,0.004000,2.939000,63.813000,2.936000,0.008000,2.966000,75.181000,8.907000,0.012000,3.000000,205.970000,87.717000,
"SPHINCS+-SHA256-256s-robust",0.006000,183.766000,2171.089000,2.345000,0.004000,183.362000,2172.231000,2.436000,0.006000,183.545000,2171.593000,2.443000,0.004000,183.586000,2171.257000,2.524000,0.005000,183.376000,2171.687000,2.363000,0.005000,183.647000,2172.296000,2.466000,0.005000,183.510000,2172.712000,2.396000,0.006000,183.450000,2172.315000,3.032000,0.009000,183.513000,2184.278000,9.064000,0.012000,183.436000,2315.939000,87.860000,
"SPHINCS+-SHA256-256s-simple",0.009000,45.515000,590.196000,1.198000,0.004000,45.376000,590.626000,1.103000,0.005000,45.339000,590.484000,1.148000,0.004000,45.347000,590.125000,1.142000,0.004000,45.418000,590.337000,1.162000,0.004000,45.420000,590.297000,1.146000,0.004000,45.349000,590.347000,1.233000,0.005000,45.331000,591.381000,1.851000,0.008000,45.373000,602.839000,7.780000,0.012000,45.658000,736.391000,86.646000,
"SPHINCS+-SHAKE256-128f-robust",0.006000,3.370000,83.329000,10.401000,0.005000,5.921000,83.725000,10.210000,0.006000,5.654000,83.106000,10.477000,0.005000,5.647000,82.792000,10.752000,0.008000,3.309000,83.009000,10.740000,0.007000,3.317000,83.804000,12.156000,0.005000,3.352000,86.274000,10.287000,0.007000,3.371000,96.550000,15.469000,0.008000,3.391000,186.583000,61.369000,0.010000,3.368000,1110.620000,538.132000,
"SPHINCS+-SHAKE256-128f-simple",0.005000,2.099000,47.340000,5.397000,0.005000,3.014000,47.448000,5.279000,0.006000,2.987000,47.373000,5.407000,0.005000,2.958000,47.297000,5.269000,0.006000,1.836000,47.468000,5.227000,0.006000,1.842000,47.302000,6.209000,0.004000,1.850000,49.305000,5.629000,0.005000,1.872000,56.588000,10.471000,0.007000,1.889000,149.094000,56.074000,0.011000,1.906000,1072.313000,532.445000,
"SPHINCS+-SHAKE256-128s-robust",0.007000,203.962000,1569.326000,3.455000,0.006000,206.164000,1569.193000,3.568000,0.007000,207.306000,1569.748000,3.589000,0.004000,206.154000,1568.319000,3.519000,0.007000,205.669000,1565.288000,3.313000,0.007000,204.516000,1571.306000,5.079000,0.005000,205.528000,1562.601000,4.229000,0.005000,205.766000,1573.884000,8.596000,0.008000,212.026000,1678.699000,54.326000,0.011000,209.344000,2616.015000,531.025000,
"SPHINCS+-SHAKE256-128s-simple",0.006000,112.043000,873.055000,1.868000,0.005000,112.919000,869.777000,1.879000,0.007000,112.915000,875.143000,1.783000,0.005000,113.548000,871.131000,1.880000,0.006000,111.657000,869.251000,1.819000,0.006000,111.709000,876.558000,3.308000,0.005000,111.254000,881.644000,2.326000,0.005000,111.454000,885.319000,7.025000,0.008000,114.283000,973.585000,52.614000,0.010000,113.036000,1906.136000,531.381000,
"SPHINCS+-SHAKE256-192f-robust",0.010000,4.970000,135.792000,15.006000,0.006000,8.680000,135.775000,14.828000,0.006000,8.652000,135.580000,15.151000,0.006000,8.763000,135.831000,15.265000,0.009000,4.813000,136.202000,14.627000,0.008000,4.797000,136.139000,18.371000,0.005000,4.780000,139.577000,15.166000,0.007000,4.789000,149.122000,20.468000,0.008000,4.912000,239.533000,65.477000,0.011000,4.910000,1164.041000,546.359000,
"SPHINCS+-SHAKE256-192f-simple",0.006000,3.035000,74.820000,7.735000,0.005000,4.485000,74.425000,7.724000,0.006000,4.497000,77.166000,7.607000,0.005000,4.480000,74.742000,7.587000,0.008000,2.643000,74.695000,7.684000,0.008000,2.644000,75.595000,9.345000,0.005000,2.624000,76.875000,8.458000,0.006000,2.627000,86.699000,12.580000,0.009000,2.688000,178.994000,58.800000,0.012000,2.691000,1100.976000,536.387000,
"SPHINCS+-SHAKE256-192s-robust",0.008000,307.232000,2750.562000,5.109000,0.005000,306.374000,2749.769000,5.047000,0.006000,306.857000,2746.330000,5.216000,0.006000,306.247000,2746.751000,4.936000,0.008000,304.941000,2704.029000,5.091000,0.004000,300.861000,2749.780000,7.142000,0.005000,300.300000,2710.032000,5.504000,0.006000,304.268000,2714.404000,10.173000,0.010000,312.443000,2801.097000,55.827000,0.013000,302.946000,3778.379000,535.319000,
"SPHINCS+-SHAKE256-192s-simple",0.006000,165.749000,1540.822000,2.650000,0.006000,167.121000,1541.350000,2.799000,0.007000,167.276000,1539.480000,2.675000,0.006000,167.344000,1539.885000,2.630000,0.008000,165.330000,1515.028000,2.608000,0.004000,165.684000,1515.570000,2.676000,0.006000,165.907000,1515.742000,3.108000,0.007000,163.674000,1527.202000,7.835000,0.009000,168.833000,1615.566000,53.355000,0.012000,165.556000,2541.355000,529.793000,
"SPHINCS+-SHAKE256-256f-robust",0.007000,12.760000,259.459000,14.843000,0.005000,12.756000,259.580000,14.901000,0.006000,12.776000,258.934000,15.546000,0.004000,12.501000,258.879000,15.235000,0.004000,12.500000,258.857000,15.051000,0.004000,12.708000,259.226000,15.493000,0.005000,12.741000,261.132000,14.845000,0.005000,12.599000,269.058000,20.388000,0.008000,12.534000,360.782000,65.111000,0.010000,12.529000,1285.300000,541.700000,
"SPHINCS+-SHAKE256-256f-simple",0.007000,7.021000,147.053000,7.397000,0.005000,6.952000,143.748000,7.607000,0.005000,6.843000,143.496000,7.591000,0.003000,6.798000,143.410000,7.662000,0.003000,6.812000,143.669000,7.668000,0.004000,6.824000,143.949000,7.634000,0.004000,6.833000,147.359000,8.363000,0.005000,6.847000,153.499000,12.825000,0.008000,7.052000,244.333000,58.688000,0.011000,6.867000,1171.784000,534.045000,
"SPHINCS+-SHAKE256-256s-robust",0.008000,200.892000,2343.690000,7.530000,0.005000,203.372000,2340.025000,7.283000,0.006000,201.500000,2341.239000,7.212000,0.005000,202.682000,2343.969000,7.323000,0.009000,199.688000,2305.217000,6.904000,0.005000,200.496000,2307.559000,7.305000,0.005000,199.927000,2304.986000,7.787000,0.005000,197.929000,2315.876000,12.503000,0.009000,204.655000,2405.482000,58.264000,0.013000,199.985000,3334.559000,534.436000,
"SPHINCS+-SHAKE256-256s-simple",0.008000,107.924000,1338.252000,3.936000,0.006000,108.384000,1342.842000,3.934000,0.006000,108.338000,1337.253000,4.033000,0.005000,108.083000,1317.665000,3.729000,0.005000,108.028000,1335.905000,4.056000,0.006000,107.557000,1320.891000,3.733000,0.005000,107.888000,1340.377000,4.331000,0.005000,107.969000,1329.033000,8.971000,0.008000,111.605000,1416.877000,54.720000,0.011000,107.763000,2343.087000,530.859000,
