Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-SHA256-256f-simple",0.002600,2.890500,62.147800,2.271700,0.002500,2.891100,62.134600,2.282200,0.002300,2.889200,62.174400,2.274300,0.002400,2.891100,62.152000,2.290000,0.002300,2.891500,62.125600,2.297500,0.002300,2.889100,62.229900,2.259600,0.002200,2.893300,62.261700,2.382500,0.002300,2.890600,63.345300,2.895800,
"SPHINCS+-SHA256-256s-robust",0.005800,182.978300,2166.059900,2.426300,0.006000,182.910200,2165.232800,2.421800,0.005800,182.891600,2166.424300,2.459100,0.005400,182.931300,2166.359100,2.451500,0.005200,182.894800,2166.070100,2.439400,0.004600,182.880900,2165.980900,2.441500,0.004900,182.837600,2166.267500,2.513000,0.005500,182.872800,2167.620100,3.113000,
"SPHINCS+-SHA256-256s-simple",0.005100,45.192400,587.821700,1.118100,0.004800,45.157200,587.535700,1.128200,0.004500,45.137800,587.413700,1.141800,0.004100,45.134300,587.466000,1.117500,0.004400,45.135300,587.441400,1.134700,0.004200,45.132100,587.421500,1.140700,0.004200,45.138200,587.624300,1.187200,0.004700,45.144700,588.634100,1.786800,
"SPHINCS+-SHAKE256-128f-robust",0.006100,3.936900,85.958500,10.964900,0.005800,4.008700,85.695100,10.981500,0.005700,4.039100,84.794600,11.140700,0.005400,3.990700,84.715100,11.141000,0.005700,3.906300,84.655200,11.206400,0.005800,3.842500,84.256600,11.311000,0.005700,3.460300,85.290700,12.136300,0.006000,3.543300,95.482600,16.606500,
"SPHINCS+-SHAKE256-128f-simple",0.005700,2.203700,47.470600,5.699500,0.005300,2.257500,47.195500,5.772300,0.005300,2.172000,47.331600,5.703500,0.004900,2.212200,47.003100,5.882600,0.005000,2.133200,47.097000,5.658200,0.004800,2.089500,47.025300,5.705500,0.006000,1.923300,47.923200,6.324800,0.005300,1.957800,57.582900,10.844200,
"SPHINCS+-SHAKE256-128s-robust",0.007100,206.408400,1562.119600,3.870900,0.007000,206.351800,1561.217200,3.932400,0.006300,206.349500,1562.898700,3.871800,0.006600,206.235200,1561.884500,3.773800,0.005600,206.124400,1561.139000,3.923200,0.030800,206.005600,1560.646000,3.999100,0.030900,205.616800,1561.122600,4.524900,0.047800,205.789000,1567.534300,8.888600,
"SPHINCS+-SHAKE256-128s-simple",0.006400,113.155200,865.599000,2.063000,0.006500,113.136200,865.623700,2.007500,0.005800,112.931500,865.767900,2.049600,0.005300,113.061900,865.959400,1.977200,0.005400,112.963000,865.258600,2.054800,0.015500,112.890000,864.962300,2.120100,0.017900,112.760900,866.148800,2.534200,0.023300,112.538100,872.416300,7.087900,
"SPHINCS+-SHAKE256-192f-robust",0.007400,5.880000,136.875900,15.867400,0.006900,6.030800,136.567200,16.045800,0.007000,6.025600,136.612600,15.855400,0.006400,6.002800,136.380700,16.248700,0.006700,5.888600,135.978200,16.159900,0.006900,5.869100,135.938400,16.015700,0.327900,4.853200,136.621300,17.236500,0.340500,4.876800,145.680600,21.901600,
"SPHINCS+-SHAKE256-192f-simple",0.049100,3.104400,74.010900,8.480000,0.006600,3.113100,73.792000,8.426500,0.006400,3.111100,73.567000,8.395600,0.005400,3.052300,73.570700,8.294000,0.005900,2.993000,73.420900,8.308400,0.006000,2.945800,73.400500,8.251400,0.129500,2.583400,74.184100,9.007400,0.129500,2.646300,84.369500,13.566600,
"SPHINCS+-SHAKE256-192s-robust",0.021700,296.329000,2659.823000,5.569000,0.006700,296.063200,2660.798700,5.525700,0.006800,296.104900,2658.417400,5.554800,0.005900,295.937500,2655.170500,5.638400,0.006000,295.069500,2702.145700,5.577500,0.006200,295.814300,2657.192600,5.538900,0.088900,298.754200,2679.510400,6.121100,0.089000,300.182400,2707.933700,10.777200,
"SPHINCS+-SHAKE256-192s-simple",0.017700,160.300700,1498.744400,2.834400,0.006200,159.612000,1506.505900,2.901300,0.005600,159.632700,1502.931400,2.886700,0.005300,159.695200,1495.519300,2.911000,0.005300,159.631700,1501.546200,2.891000,0.005600,161.045400,1495.965900,2.935200,0.043300,161.573800,1507.972900,3.421100,0.043300,162.283500,1540.972900,8.024900,
"SPHINCS+-SHAKE256-256f-robust",0.007300,13.319600,254.948200,16.382700,0.006900,13.406500,254.826300,16.263000,0.006900,13.395000,254.823400,16.249400,0.007500,13.423800,254.987200,16.197800,0.007000,13.300100,258.490700,16.442700,0.006800,13.342700,255.711600,16.226900,0.362300,12.461200,259.024200,17.531800,0.316200,12.621700,270.866100,22.280200,
"SPHINCS+-SHAKE256-256f-simple",0.054600,7.424700,143.887300,8.571400,0.006000,7.412600,143.909700,8.454500,0.005800,7.380600,143.576200,8.572500,0.005900,7.342600,143.518800,8.545200,0.005700,7.236100,145.597800,8.436900,0.005800,7.216200,143.344900,8.545600,0.131300,6.797100,143.487000,9.160000,0.121900,6.909300,153.662300,13.906800,
"SPHINCS+-SHAKE256-256s-robust",0.022300,195.776100,2273.036100,8.194700,0.007400,195.495200,2269.854500,8.127200,0.008300,195.065300,2262.948000,8.169100,0.007900,194.645200,2256.840000,8.190400,0.006700,194.646800,2294.406500,8.033900,0.006300,194.901100,2281.026300,8.151600,0.134000,195.807700,2287.823800,8.946100,0.130600,197.910000,2312.261000,13.530900,
"SPHINCS+-SHAKE256-256s-simple",0.023400,108.335300,1320.823900,4.264400,0.006900,108.338900,1317.137100,4.223500,0.006300,108.189300,1315.584900,4.182500,0.005800,108.126200,1315.614200,4.119100,0.005600,108.127600,1326.150300,4.189800,0.005900,108.106400,1317.667700,4.208100,0.066300,107.935700,1318.409500,4.861300,0.066600,107.895100,1327.417900,9.402300,
