Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-SHA256-256f-simple",0.002700,2.894600,62.190700,2.272300,0.002500,2.893500,62.165500,2.279400,0.002400,2.893700,62.150100,2.276300,0.002200,2.892700,62.179800,2.275800,0.002300,2.890300,62.163900,2.275500,0.002300,2.895600,62.222300,2.297900,0.002400,2.894400,62.331500,2.318600,0.002400,2.893400,63.367000,2.870400,
"SPHINCS+-SHA256-256s-robust",0.005700,182.954700,2166.184900,2.398200,0.006100,183.033700,2170.225000,2.403300,0.005500,182.909500,2165.738500,2.479800,0.005100,182.889900,2165.941700,2.439200,0.005300,182.770900,2165.446800,2.402800,0.004600,183.029500,2166.053900,2.448000,0.004900,183.019600,2167.448300,2.514100,0.005200,182.889900,2167.153500,3.112900,
"SPHINCS+-SHA256-256s-simple",0.005800,45.173300,587.447600,1.133700,0.005600,45.153400,587.470600,1.131400,0.005000,45.134700,587.486800,1.116700,0.004600,45.154400,587.501900,1.132700,0.004900,45.130800,587.395500,1.122000,0.004200,45.161300,587.476900,1.142400,0.003900,45.132600,587.580700,1.190100,0.004800,45.150800,588.732800,1.780500,
"SPHINCS+-SHAKE256-128f-robust",0.006000,3.986500,85.903300,11.189600,0.005800,4.028000,85.723700,11.067000,0.006200,4.110200,84.926200,11.340900,0.006400,4.155500,85.269800,11.399300,0.006400,3.959300,84.951900,11.228000,0.006100,3.891200,84.425600,11.313700,0.006000,3.471700,85.479200,12.247500,0.006100,3.561900,95.510900,16.688700,
"SPHINCS+-SHAKE256-128f-simple",0.005500,2.232300,47.403400,5.799000,0.005700,2.283900,47.276700,5.848700,0.005600,2.178100,47.406400,5.676100,0.005000,2.221900,47.080800,5.830500,0.004800,2.146200,47.012700,5.807900,0.004800,2.106100,46.946300,5.843000,0.006100,1.931300,47.988300,6.339900,0.005000,1.964900,57.623600,10.951500,
"SPHINCS+-SHAKE256-128s-robust",0.006300,206.514000,1562.315800,3.875400,0.006300,206.206000,1561.185400,3.950800,0.006200,206.050600,1562.246600,3.955700,0.005800,206.212000,1560.657900,3.979300,0.005800,206.178600,1561.440800,3.868700,0.026300,206.092500,1561.811500,4.027300,0.040700,206.930800,1597.978900,4.564400,0.055000,205.791700,1566.888500,9.107800,
"SPHINCS+-SHAKE256-128s-simple",0.013800,113.257400,866.992200,2.057200,0.006500,113.123400,866.446300,1.995200,0.006000,113.236900,868.342900,2.054100,0.005400,113.049400,865.827200,1.997900,0.006500,113.038400,865.983300,2.022100,0.016600,112.985800,865.714300,2.080300,0.022400,112.817400,866.198200,2.600400,0.024200,112.559600,872.325900,7.130500,
"SPHINCS+-SHAKE256-192f-robust",0.006800,6.172800,136.746100,16.479000,0.007200,6.255400,136.981900,16.354900,0.007100,6.224700,136.438600,16.256100,0.006800,6.201100,136.381900,16.118900,0.006900,6.062100,136.104600,16.155400,0.007000,6.013100,136.131100,16.174000,0.453900,5.027600,141.609300,17.752400,0.417600,4.891000,146.007100,22.317800,
"SPHINCS+-SHAKE256-192f-simple",0.062100,3.140300,74.314700,8.477400,0.006100,3.142300,74.038500,8.417000,0.006100,3.121000,73.809100,8.455800,0.006000,3.093600,73.625100,8.444700,0.007000,3.028300,73.505400,8.331900,0.006200,3.000900,73.596000,8.308800,0.142300,2.579200,74.280100,9.067800,0.143500,2.651000,84.367100,13.686200,
"SPHINCS+-SHAKE256-192s-robust",0.024300,301.206000,2700.675100,5.706600,0.007300,300.721300,2698.511300,5.548900,0.006900,300.728300,2697.029600,5.606500,0.006400,300.506000,2697.378900,5.617500,0.005600,300.257300,2787.647600,5.544300,0.006500,300.539600,2701.060600,5.665700,0.094500,300.225800,2699.819100,6.230300,0.095500,300.432100,2710.498400,10.853700,
"SPHINCS+-SHAKE256-192s-simple",0.018000,162.044500,1503.336400,2.899700,0.006500,161.844900,1503.837500,2.901000,0.005900,162.082800,1503.405500,2.894600,0.005600,161.546400,1501.646700,2.899000,0.005900,161.310200,1564.216200,2.963700,0.005700,161.885700,1506.562400,2.961400,0.047600,161.088700,1516.218400,3.482500,0.046800,162.190400,1560.310100,8.031000,
"SPHINCS+-SHAKE256-256f-robust",0.007500,13.743800,259.834900,16.585900,0.007400,13.800600,257.778100,16.573200,0.007200,13.640200,255.490500,16.620500,0.007300,13.599200,255.086900,16.509700,0.007500,13.476300,259.243300,16.556900,0.007500,13.589400,256.914900,16.524500,0.431300,12.483600,259.411700,17.751500,0.416600,12.632700,270.724000,22.696400,
"SPHINCS+-SHAKE256-256f-simple",0.066000,7.368900,144.226900,8.571800,0.007800,7.304300,146.734400,8.590600,0.007000,7.430200,143.812900,8.557200,0.006600,7.395500,143.599800,8.568300,0.006000,7.284300,147.962000,8.490200,0.006200,7.261000,143.663500,8.433100,0.146000,6.807600,143.451600,9.344000,0.129200,6.905500,153.672000,13.960900,
"SPHINCS+-SHAKE256-256s-robust",0.024900,195.906600,2271.664300,8.184900,0.007400,195.606700,2268.000900,8.153300,0.007100,195.344300,2264.645300,8.235200,0.007400,194.750500,2259.695400,8.114700,0.006600,194.298100,2312.228200,8.113300,0.007100,195.008200,2286.400000,8.144900,0.142300,195.684200,2288.639400,8.907900,0.144800,197.873200,2314.829600,13.699700,
"SPHINCS+-SHAKE256-256s-simple",0.024800,108.501100,1318.674600,4.212800,0.006400,108.260900,1316.861900,4.262800,0.006300,108.254300,1317.594300,4.194200,0.005800,108.306700,1318.048200,4.287300,0.005900,108.182700,1340.959900,4.220400,0.005500,108.276600,1323.332200,4.302400,0.072500,107.970300,1320.327100,4.886000,0.070200,108.017500,1329.437000,9.369500,
