Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256f-robust",0.002900,1.144100,24.112700,0.699300,0.001700,1.141800,24.115900,0.697800,0.001800,1.134600,24.132700,0.700300,0.001700,1.137500,24.092700,0.707600,0.001900,1.141000,24.116900,0.698800,0.001600,1.141800,24.136000,0.718600,0.001900,1.140900,24.374600,0.847000,0.002100,1.139700,26.827400,2.078500,
"SPHINCS+-Haraka-256f-simple",0.002000,1.014100,20.709000,0.501100,0.002000,1.008000,20.642700,0.502400,0.002000,1.010700,20.641100,0.500300,0.001800,1.008100,20.648300,0.504600,0.001800,1.007400,20.642400,0.504500,0.001800,1.008100,20.681800,0.517000,0.002000,1.008000,20.919300,0.643500,0.002000,1.007600,23.372100,1.883600,
"SPHINCS+-Haraka-256s-robust",0.003100,17.001600,247.406100,0.368100,0.003400,17.007500,247.446200,0.373200,0.004000,17.017100,247.631500,0.370900,0.002900,17.015400,247.363800,0.364300,0.003800,17.006700,247.537200,0.376500,0.003100,17.014700,247.420200,0.390000,0.003000,17.004500,247.640100,0.508700,0.004000,17.027300,250.231800,1.785700,
"SPHINCS+-Haraka-256s-simple",0.003600,14.497600,202.157300,0.262300,0.003500,14.494100,202.120100,0.273300,0.003500,14.502200,202.157000,0.271400,0.002700,14.490000,202.127700,0.266700,0.003100,14.498000,202.117000,0.266200,0.003400,14.496200,202.169200,0.280100,0.003300,14.516900,202.408200,0.404600,0.003500,14.519700,204.883800,1.664600,
"SPHINCS+-SHA256-128f-robust",0.002600,1.527800,37.026100,2.853200,0.002100,1.521600,36.926800,2.908500,0.002000,1.523700,37.004600,2.835700,0.001900,1.521100,36.960500,2.860400,0.002000,1.522000,36.957800,2.869700,0.002100,1.524500,36.996900,2.886500,0.002100,1.520100,37.073700,2.929800,0.002600,1.525500,38.123600,3.507900,
"SPHINCS+-SHA256-128f-simple",0.002600,0.852600,19.908900,1.516500,0.001900,0.841600,19.878200,1.500400,0.002200,0.843000,19.867500,1.519300,0.001800,0.840600,19.876800,1.503900,0.002000,0.842100,19.877000,1.507900,0.001700,0.843700,19.882300,1.518000,0.001800,0.840900,20.006500,1.554500,0.002000,0.839600,21.077800,2.112200,
"SPHINCS+-SHA256-128s-robust",0.005000,93.031600,707.445800,0.943700,0.005300,92.993600,707.474100,0.978200,0.004600,92.969800,707.355300,0.968200,0.004400,92.954400,707.394600,0.967800,0.004400,92.971300,707.408600,0.964700,0.003900,92.976800,707.320400,0.978100,0.004000,92.973600,707.497700,1.056600,0.004100,93.021400,708.698000,1.647500,
"SPHINCS+-SHA256-128s-simple",0.005100,49.732200,377.671600,0.520300,0.003800,49.745700,377.707400,0.526400,0.003800,49.743900,377.610400,0.538300,0.003400,49.720300,377.639900,0.537800,0.003500,49.750400,377.664200,0.522100,0.002600,49.750200,377.636600,0.537600,0.002700,49.780300,377.833000,0.590100,0.003200,49.735000,378.791200,1.163100,
"SPHINCS+-SHA256-192f-robust",0.002500,2.173200,60.027200,4.415400,0.002200,2.167100,60.084700,4.379300,0.002400,2.168600,60.165800,4.316500,0.001900,2.167300,60.122600,4.408500,0.002000,2.167700,60.126600,4.336100,0.001900,2.168700,60.108900,4.381300,0.002100,2.169200,60.269400,4.431900,0.002500,2.169100,61.308500,4.974300,
"SPHINCS+-SHA256-192f-simple",0.002200,1.169000,32.303400,2.257800,0.002200,1.164100,32.270900,2.264300,0.002200,1.165800,32.327000,2.237600,0.001700,1.157100,32.140500,2.229900,0.002000,1.160300,32.142700,2.228600,0.001800,1.162000,32.115300,2.246900,0.002200,1.158300,32.252700,2.304400,0.002200,1.157700,33.288800,2.866800,
