Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-SHAKE256-128f-robust",0.005000,3.416500,85.213200,10.329200,0.004800,3.484100,84.996400,10.189200,0.005200,3.588200,84.406300,10.137000,0.004700,3.577000,84.218400,10.228400,0.004800,3.507200,84.014500,10.132500,0.004700,3.449000,84.051300,10.129300,0.004800,3.287700,84.894500,10.843400,0.005300,3.319900,95.042200,15.643800,
"SPHINCS+-SHAKE256-128f-simple",0.005200,2.038900,46.906300,5.366800,0.005100,2.096500,46.952500,5.373700,0.004700,2.029100,46.765100,5.309900,0.004400,2.045400,47.049500,5.353400,0.004500,2.013400,46.691300,5.368200,0.004600,1.995300,46.667200,5.452200,0.004500,1.889900,47.629800,5.934400,0.004600,1.935700,57.215600,10.578200,
"SPHINCS+-SHAKE256-128s-robust",0.006500,206.169700,1561.708100,3.764300,0.006600,206.124800,1561.330900,3.913000,0.006400,206.120900,1561.528800,3.800100,0.005400,206.193200,1561.409800,3.827500,0.005300,205.987100,1559.948000,3.877700,0.005700,206.105900,1561.677400,3.940900,0.005900,205.786100,1566.097100,4.324200,0.005800,205.971400,1568.381000,9.008200,
"SPHINCS+-SHAKE256-128s-simple",0.006400,113.370400,867.207700,2.011300,0.006300,113.177000,866.832400,1.953700,0.005700,112.991000,865.922100,1.993800,0.005600,113.068200,866.508000,1.992400,0.005700,113.181700,865.783500,2.025700,0.013400,112.877500,866.060900,2.067200,0.018500,112.922700,866.647600,2.526500,0.017500,112.933400,874.884000,7.081700,
"SPHINCS+-SHAKE256-192f-robust",0.006700,5.352600,138.177800,15.079600,0.006800,5.416000,137.700600,15.142400,0.006800,5.418100,137.130400,15.192400,0.006400,5.388600,137.143200,15.368700,0.007000,5.198600,136.704200,15.388700,0.006300,5.196500,136.415400,15.245000,0.080800,4.813800,137.026600,15.846900,0.027900,4.825800,145.433300,20.633900,
"SPHINCS+-SHAKE256-192f-simple",0.009100,2.957100,74.723600,7.930400,0.006000,2.922700,74.858200,7.917200,0.006000,2.952900,74.397300,7.848200,0.005500,2.928800,74.227200,7.898600,0.005600,2.883600,74.060200,7.762300,0.005500,2.853100,73.973900,7.903800,0.082200,2.605100,74.571900,8.449600,0.085600,2.627100,84.439000,13.181600,
"SPHINCS+-SHAKE256-192s-robust",0.017000,300.733800,2700.050000,5.572300,0.006600,300.730600,2700.687500,5.512600,0.006600,300.744900,2700.461900,5.559800,0.005700,300.632700,2700.159200,5.496800,0.006100,300.976700,2699.188300,5.470900,0.006000,300.546600,2704.938500,5.496200,0.068800,300.117800,2705.644400,6.119000,0.069600,300.248600,2774.345400,10.674500,
"SPHINCS+-SHAKE256-192s-simple",0.014200,160.104400,1486.953800,2.817500,0.006500,159.670100,1482.803500,2.820200,0.005800,159.603500,1481.306700,2.824500,0.005200,159.669200,1482.559500,2.864600,0.005700,159.629600,1501.772800,2.877300,0.005700,160.937000,1498.498200,2.848400,0.033500,161.589200,1509.316000,3.425000,0.033500,162.461000,1561.019400,7.920700,
"SPHINCS+-SHAKE256-256f-robust",0.006300,12.299000,254.784100,15.425000,0.006400,12.273700,254.850100,15.429200,0.006000,12.273500,254.494800,15.559200,0.005900,12.282000,254.565500,15.674900,0.005900,12.315200,259.459500,15.692700,0.006100,12.376600,256.590200,15.828300,0.014000,12.436200,258.941900,16.260700,0.026500,12.582200,271.055400,20.870600,
"SPHINCS+-SHAKE256-256f-simple",0.007800,6.987300,144.206900,8.294400,0.005800,6.857200,146.922400,8.356900,0.006000,7.183300,143.588100,8.273300,0.005600,7.170400,143.839000,8.026800,0.005500,6.877800,147.902600,8.447500,0.005200,7.065300,143.522100,8.202300,0.035300,6.795400,143.388500,8.896100,0.045100,6.889800,153.764900,13.662700,
"SPHINCS+-SHAKE256-256s-robust",0.007600,195.629500,2274.041500,7.836500,0.006900,195.384300,2268.520200,7.883500,0.006800,194.847300,2262.813200,7.863000,0.006500,194.562300,2259.614400,7.801700,0.006000,193.959400,2314.158500,8.212700,0.006900,194.745800,2286.153800,8.007000,0.076800,195.842900,2288.875100,8.615200,0.047100,198.035800,2315.583600,13.439100,
"SPHINCS+-SHAKE256-256s-simple",0.007200,108.343800,1317.942400,4.175200,0.007100,108.263300,1317.576900,4.108100,0.006600,108.291600,1317.379300,4.157800,0.006200,108.285200,1316.903600,4.137400,0.005900,108.063900,1340.246000,4.131000,0.006000,108.098900,1323.610200,4.163200,0.050200,107.976300,1319.534800,4.718200,0.051900,108.005400,1327.500000,9.420700,
