Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-SHA256-256f-simple",0.003100,2.896500,62.164200,2.282700,0.002500,2.889600,62.164500,2.285500,0.002200,2.889500,62.167900,2.281000,0.002300,2.893200,62.153400,2.304200,0.002300,2.891100,62.141200,2.299700,0.002500,2.895100,62.197500,2.301400,0.002300,2.896400,62.318800,2.351600,0.002200,2.905200,63.347300,2.907800,
"SPHINCS+-SHA256-256s-robust",0.006000,182.721000,2165.402900,2.380600,0.006100,182.728400,2165.332400,2.385100,0.005800,182.652700,2164.793700,2.390200,0.005400,182.754800,2164.994000,2.422600,0.005100,182.658500,2165.101200,2.421400,0.004900,182.800000,2165.453900,2.413600,0.005100,185.540700,2185.975800,2.482300,0.005100,182.659500,2166.121300,3.091000,
"SPHINCS+-SHA256-256s-simple",0.005700,45.241800,587.927900,1.118700,0.005600,45.148900,587.596900,1.124900,0.005600,45.155300,587.687700,1.123200,0.004800,45.164000,587.673900,1.127600,0.004800,45.152000,587.764800,1.109300,0.005100,45.161400,587.650500,1.139000,0.004700,45.138400,587.692500,1.183400,0.004900,45.153000,588.745200,1.791200,
"SPHINCS+-SHAKE256-128f-robust",0.004600,3.375700,85.110300,10.108200,0.005000,3.406700,84.850500,10.057600,0.005000,3.349100,83.879700,10.251000,0.004700,3.355300,83.858000,10.113500,0.004700,3.359200,83.952900,10.022700,0.004200,3.391800,83.704700,9.919000,0.004300,3.225400,84.468800,10.710900,0.004800,3.323300,94.526200,15.538500,
"SPHINCS+-SHAKE256-128f-simple",0.004700,1.991100,46.904500,5.248700,0.005100,2.023600,46.873500,5.268800,0.004900,1.979600,46.929600,5.234400,0.004100,1.980400,46.784300,5.242800,0.004800,1.966800,46.683300,5.336500,0.004500,1.933400,46.662100,5.274000,0.003900,1.838200,47.971600,5.808800,0.004800,1.891300,57.252900,10.435300,
"SPHINCS+-SHAKE256-128s-robust",0.006200,206.293000,1561.808800,3.729700,0.006500,206.058200,1561.192100,3.757400,0.005900,206.164800,1561.526700,3.760000,0.005300,205.932600,1559.959400,3.682000,0.005300,205.900300,1559.981900,3.779200,0.005200,205.707600,1559.227500,3.885500,0.005600,205.987000,1560.401700,4.323100,0.005500,205.706800,1567.155600,8.901800,
"SPHINCS+-SHAKE256-128s-simple",0.006800,113.280100,865.913700,2.013000,0.006300,112.957700,865.999600,1.941600,0.006400,113.064400,866.187700,1.952900,0.005700,113.057900,866.004700,1.974000,0.005300,113.113100,866.208800,1.960700,0.007600,112.971600,865.846500,2.077400,0.013600,113.087200,866.697800,2.475100,0.015800,112.606800,872.510100,7.045300,
"SPHINCS+-SHAKE256-192f-robust",0.006400,4.868000,135.876100,15.293400,0.006300,4.860900,135.708400,15.081000,0.006500,4.907900,135.928200,15.246600,0.006200,4.887800,135.422300,15.121700,0.006000,4.935000,135.141900,15.060300,0.005900,4.939600,135.267600,15.146700,0.052700,4.785200,135.792100,15.609400,0.051600,4.816100,144.911200,20.230800,
"SPHINCS+-SHAKE256-192f-simple",0.011500,2.813900,74.062300,7.557800,0.006700,2.846800,73.773700,7.716100,0.005500,2.792600,73.296900,7.591100,0.004800,2.778400,73.211200,7.607700,0.004700,2.742600,73.079400,7.543100,0.004700,2.705500,72.910400,7.581600,0.050000,2.558600,74.064800,8.121400,0.008000,2.618500,83.942400,13.008500,
"SPHINCS+-SHAKE256-192s-robust",0.007600,296.806400,2673.798000,5.397100,0.006700,296.458100,2689.371900,5.397700,0.006200,295.703900,2704.803100,5.396000,0.005600,295.289800,2705.200800,5.495000,0.005600,296.518800,2651.635900,5.367100,0.005700,295.505100,2674.657100,5.530700,0.018200,296.810900,2689.846000,6.035100,0.034300,300.284600,2706.333800,10.647600,
"SPHINCS+-SHAKE256-192s-simple",0.013000,160.436800,1491.747500,2.739600,0.006100,160.568800,1488.846600,2.771000,0.005900,159.653800,1482.665900,2.766700,0.005200,159.545700,1482.260000,2.787200,0.005400,159.585600,1499.986000,2.794300,0.005300,161.114100,1491.978400,2.842600,0.031700,161.550900,1507.330400,3.378200,0.031400,162.353200,1559.830200,7.978100,
"SPHINCS+-SHAKE256-256f-robust",0.005800,12.291800,257.876900,15.136200,0.005800,12.241200,258.980500,15.329600,0.005700,12.252900,258.646300,15.171600,0.005200,12.271400,258.999200,15.386400,0.005200,12.345700,254.000200,15.252000,0.005700,12.412100,255.580900,15.370700,0.053400,12.437300,258.524800,15.787900,0.040700,12.578300,270.414900,20.670400,
"SPHINCS+-SHAKE256-256f-simple",0.012000,7.104800,143.765200,8.004200,0.005300,7.032000,145.247000,7.958600,0.005500,6.966500,143.914800,8.031200,0.004500,6.929100,144.070900,8.004300,0.004700,7.021900,143.383600,7.933400,0.005300,6.910200,143.701900,8.103600,0.022800,6.780000,143.568800,8.529400,0.020600,6.836600,153.823900,13.245000,
"SPHINCS+-SHAKE256-256s-robust",0.009400,195.804600,2296.790900,7.819400,0.006500,196.118700,2287.801500,7.713000,0.006300,195.541400,2297.348100,7.743200,0.006000,194.672200,2279.725800,7.768100,0.006100,194.775800,2279.182300,7.833000,0.006100,195.083500,2278.275800,7.891000,0.041900,195.590400,2288.390200,8.399800,0.023500,197.951300,2312.598200,13.013200,
"SPHINCS+-SHAKE256-256s-simple",0.009300,107.333100,1321.296400,4.160900,0.006600,108.146100,1332.124600,4.174700,0.006000,108.103100,1330.216000,4.163700,0.005900,106.291000,1291.670800,4.091300,0.006000,105.760500,1314.965800,4.060500,0.005900,106.004700,1303.774400,4.106200,0.046000,106.731800,1307.962400,4.737900,0.045900,108.043300,1328.060300,9.264700,
