Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-SHA256-256f-simple",0.002900,2.898200,62.193500,2.273200,0.002200,2.893800,62.115700,2.290900,0.002100,2.889700,62.132000,2.292400,0.002400,2.892600,62.141600,2.279500,0.002100,2.890400,62.128700,2.299400,0.002400,2.890700,62.214100,2.281900,0.002200,2.893000,62.277400,2.333800,0.002500,2.897400,63.427100,2.926000,
"SPHINCS+-SHA256-256s-robust",0.005800,182.974800,2166.884500,2.413100,0.005800,182.864200,2165.897200,2.403300,0.005800,182.967100,2166.052600,2.425000,0.005200,182.854400,2165.206800,2.439000,0.005300,182.886500,2166.195300,2.451900,0.004800,182.817900,2165.966300,2.424900,0.004800,182.879100,2165.467700,2.506400,0.005200,182.932400,2167.047200,3.138000,
"SPHINCS+-SHA256-256s-simple",0.005400,45.153300,587.419200,1.144300,0.005100,45.130800,587.403000,1.140100,0.005000,45.141700,587.419600,1.125700,0.004600,45.127700,587.350100,1.133800,0.004100,45.141600,587.337700,1.144700,0.004300,45.136500,587.472400,1.130800,0.004200,45.140800,587.601500,1.198400,0.004000,45.122200,588.538800,1.760800,
"SPHINCS+-SHAKE256-128f-robust",0.006200,3.939800,85.831400,10.891500,0.006200,4.064800,85.129100,11.208200,0.006000,4.056200,84.939900,11.141700,0.005500,4.043400,84.631000,11.237800,0.005700,3.910200,84.505000,11.253600,0.005800,3.857200,84.429400,11.244200,0.005900,3.447000,85.516400,12.034300,0.005900,3.554500,95.586900,16.646700,
"SPHINCS+-SHAKE256-128f-simple",0.005600,2.233000,47.364000,5.811500,0.005400,2.281600,47.235800,5.808900,0.006500,2.170900,47.229300,5.687000,0.004900,2.211500,47.090100,5.829800,0.005200,2.138200,47.006400,5.754500,0.005100,2.107300,47.026300,5.809500,0.005100,1.941300,47.885600,6.362100,0.005100,1.956300,57.463400,10.935700,
"SPHINCS+-SHAKE256-128s-robust",0.006400,206.514400,1563.713100,3.857800,0.006500,206.172900,1561.768500,3.900400,0.006300,206.141900,1560.999300,3.866400,0.005700,205.945100,1560.476200,3.806900,0.005500,206.267500,1561.400100,3.849600,0.024500,206.050800,1561.515000,3.863400,0.038200,205.698800,1559.804100,4.453100,0.045400,205.963500,1567.819700,8.955200,
"SPHINCS+-SHAKE256-128s-simple",0.012800,113.144200,866.111700,2.012300,0.006700,113.202700,866.040100,1.988300,0.006500,113.105800,865.994800,1.965000,0.005600,113.010900,865.543300,2.015700,0.005100,113.030500,865.400200,2.005400,0.016300,112.859500,865.605200,2.090400,0.020900,112.739600,866.345900,2.521300,0.023300,112.519600,872.262900,7.095800,
"SPHINCS+-SHAKE256-192f-robust",0.006800,6.092100,136.642900,16.315000,0.007400,6.216100,136.581800,16.149600,0.006800,6.153000,136.386400,16.211700,0.006400,6.178600,136.025100,16.145300,0.006800,6.116200,136.169500,16.062500,0.006900,5.951100,135.852200,16.175200,0.376300,4.851300,136.817600,17.429000,0.384800,4.888000,145.852100,21.955100,
"SPHINCS+-SHAKE256-192f-simple",0.050900,3.117200,74.193000,8.404100,0.006800,3.127900,73.994300,8.391900,0.006600,3.078200,73.730300,8.360100,0.006300,3.084700,73.497800,8.436400,0.006300,3.011200,73.469300,8.405100,0.006400,2.983800,73.469500,8.404400,0.137600,2.579100,74.128800,9.090400,0.136600,2.645800,84.343600,13.679400,
"SPHINCS+-SHAKE256-192s-robust",0.022800,301.020600,2699.572400,5.595200,0.007200,300.846900,2700.426900,5.680800,0.007300,301.269500,2700.645100,5.538600,0.006600,301.017700,2699.368800,5.643300,0.005900,300.692000,2788.251500,5.600200,0.006600,300.354200,2700.712200,5.670500,0.095700,300.371000,2701.607900,6.255400,0.092500,300.397000,2715.424100,10.832800,
"SPHINCS+-SHAKE256-192s-simple",0.016000,162.152200,1504.302000,2.895600,0.006200,162.081500,1503.453200,2.914600,0.005900,162.005300,1505.079800,2.902700,0.005400,161.864100,1500.814100,2.838300,0.005300,161.461800,1564.888100,2.924000,0.005600,161.867000,1507.268900,2.967900,0.046000,161.139200,1517.442300,3.451900,0.043700,162.235400,1559.761600,7.968100,
"SPHINCS+-SHAKE256-256f-robust",0.007200,13.700000,259.776400,16.559700,0.007400,13.734000,257.678300,16.382500,0.007100,13.587900,255.693400,16.426400,0.006700,13.534200,254.841500,16.390800,0.007300,13.381600,258.807100,16.581800,0.006900,13.480300,256.380100,16.487600,0.410800,12.460200,258.938000,17.839200,0.356700,12.621500,270.688900,22.470600,
"SPHINCS+-SHAKE256-256f-simple",0.060600,7.329300,144.092300,8.563600,0.005500,7.267200,146.650000,8.521800,0.006200,7.390500,143.917200,8.480400,0.007100,7.380300,143.451400,8.621000,0.005600,7.261400,147.792400,8.484100,0.006100,7.253900,143.482000,8.513100,0.135100,6.788700,143.346200,9.254100,0.123300,6.904900,153.534100,13.880700,
"SPHINCS+-SHAKE256-256s-robust",0.023400,195.836000,2273.154400,8.060800,0.007400,195.491400,2267.206900,8.137400,0.007200,195.024500,2262.609600,8.199500,0.007100,194.632800,2258.637800,8.215900,0.006100,194.316900,2312.250100,8.174900,0.007600,194.765900,2285.480500,8.206500,0.137500,195.633900,2286.841500,8.976500,0.138300,197.884500,2314.617400,13.506000,
"SPHINCS+-SHAKE256-256s-simple",0.022500,108.294500,1317.475400,4.218000,0.006600,108.225700,1315.639600,4.244400,0.006000,108.215500,1315.930400,4.240400,0.005700,108.213000,1316.022300,4.244000,0.005300,108.128500,1340.484900,4.256300,0.005800,108.110000,1321.928200,4.204700,0.067600,107.837800,1317.846100,4.799200,0.070500,107.972500,1328.257600,9.418900,
